ID	DOCULECT	DOCULECT_NAME_IN_SOURCE	CONCEPT	GLOTTOCODE	VALUE	CONCEPTICON_ID	LANGID	GLOSSID	ISO	SOURCE	COMMENT	COGNACY	LOAN	LEXIBANK_ID	FORM	SEGMENTS	BVD_ID	VARIANTS	COG	COGID	CVCV	SONARS	PROSTRINGS	CLASSES	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT	MORPHEMES
4168	Pukapuka_152	Pukapuka	to know, be knowledgeable	puka1242	īloloa	1410	152	20	pkp	Salisbury-152-2005	pl	13	False	abvd-abvd-152-40	īloloa	iː l o l o a	88380	iloa	13---to know, be knowledgeable	315	vcvcvv	7 5 7 5 7 7	XBYBYZ	ILULUA	152.I.V 152.L.C 152.U.V 152.L.C 152.U.V 152.A.V	1.5 1.75 1.3 1.75 1.3 0.8	iːloloa	0	1474	iː l o l o - a	?
4368	Mele-Fila_1163	Fila	to know, be knowledgeable	mele1250	taea	1410	1163	20	mxe	52375		95	False	abvd-abvd-1163-20	taea	t a e + a	275051		95---to know, be knowledgeable	1436	cvvv	1 7 7 9 7	AXZ_X	TAE_A	1163.T.C 1163.A.V 1163.E.V 1163._._ 1163.A.V	2.0 1.5 0.8 0.0 1.5	tae+a	0	1478 1487	t a e ◦ a	? ?
4569	Austral_1213	Ra'ivavae	to know, be knowledgeable	aust1304	ʔite	1410	1213	20	aut	Tamaititahio-1213-2015		12	False	abvd-abvd-1213-19	ʔite	ʔ i t e	291170		12---to know, be knowledgeable	260	cvcv	1 7 1 7	AXBZ	HITE	1213.H.C 1213.I.V 1213.T.C 1213.E.V	2.0 1.5 1.75 0.8	ʔite	1	1475	ʔ i t e	?
4824	Tuamotuan_246	Tuamotu	to know, be knowledgeable	tuam1242	maatau	1410	246	20	pmt	POLLEX	Understand	1	False	abvd-abvd-246-26	maatau	m aː + t a u	88406		1---to know, be knowledgeable	92	cvcvv	4 7 9 1 7 7	AX_AXZ	MA_TAY	246.M.C 246.A.V 246._._ 246.T.C 246.A.V 246.Y.V	2.0 1.5 0.0 2.0 1.5 0.8	maː+tau	0	1476 1478	m aː ◦ t a u	? ?
4825	Tuamotuan_246	Tuamotu	to know, be knowledgeable	tuam1242	kite	1410	246	20	pmt	POLLEX	Know	12	False	abvd-abvd-246-25	kite	k i t e	88405		12---to know, be knowledgeable	260	cvcv	1 7 1 7	AXBZ	KITE	246.K.C 246.I.V 246.T.C 246.E.V	2.0 1.5 1.75 0.8	kite	1	1475	k i t e	?
5071	Niuean_247	Niue	to know, be knowledgeable	niue1239	iloa	1410	247	20	niu	POLLEX	Know (Tgr)	13	False	abvd-abvd-247-28	iloa	i l o a	88409	ilo	13---to know, be knowledgeable	315	vcvv	7 5 7 7	XBYZ	ILUA	247.I.V 247.L.C 247.U.V 247.A.V	1.5 1.75 1.3 0.8	iloa	0	1474	- - i l o - a	?
5331	Austral_128	Rurutuan	to know, be knowledgeable	aust1304	ʔite	1410	128	20	aut	Meyer-128-2005		12	False	abvd-abvd-128-29	ʔite	ʔ i t e	6911		12---to know, be knowledgeable	260	cvcv	1 7 1 7	AXBZ	HITE	128.H.C 128.I.V 128.T.C 128.E.V	2.0 1.5 1.75 0.8	ʔite	0	1475	ʔ i t e	?
5584	FutunaAniwa_156	Futuna-Aniwa	to know, be knowledgeable	futu1245	iroa	1410	156	20	fut	POLLEX		13	False	abvd-abvd-156-27	iroa	i r o a	6939		13---to know, be knowledgeable	315	vcvv	7 5 7 7	XBYZ	IRUA	156.I.V 156.R.C 156.U.V 156.A.V	1.5 1.75 1.3 0.8	iroa	0	1474	- - i r o - a	?
5821	Hawaiian_52	Hawaiian	to know, be knowledgeable	hawa1245	'ike	1410	52	20	haw	71458	from to see initially	12	False	abvd-abvd-52-22	'ike	ʔ i k e	6835		12---to know, be knowledgeable	260	cvcv	1 7 1 7	AXBZ	HIKE	52.H.C 52.I.V 52.K.C 52.E.V	2.0 1.5 1.75 0.8	ʔike	1	1475	ʔ i k e	?
6121	Rarotongan_58	Rarotongan	to know, be knowledgeable	raro1241	maatau	1410	58	20	rar	POLLEX	Have knowledge of, be accustomed to, be in the habit of (Bse)	1	False	abvd-abvd-58-33	maatau	m aː + t a u	88376		1---to know, be knowledgeable	92	cvcvv	4 7 9 1 7 7	AX_AXZ	MA_TAY	58.M.C 58.A.V 58._._ 58.T.C 58.A.V 58.Y.V	2.0 1.5 0.0 2.0 1.5 0.8	maː+tau	0	1476 1478	m aː ◦ t a u	? ?
6122	Rarotongan_58	Rarotongan	to know, be knowledgeable	raro1241	kite	1410	58	20	rar	POLLEX	See, know	12	False	abvd-abvd-58-32	kite	k i t e	88375		12---to know, be knowledgeable	260	cvcv	1 7 1 7	AXBZ	KITE	58.K.C 58.I.V 58.T.C 58.E.V	2.0 1.5 1.75 0.8	kite	1	1475	k i t e	?
6334	Penrhyn_235	Penrhyn	to know, be knowledgeable	penr1237	kite	1410	235	20	pnh	POLLEX	Pollex 06: Kite. :See, watch, know, notice, find; clever, bright, knowledgeable (Sta).	12	False	abvd-abvd-235-22	kite	k i t e	90551		12---to know, be knowledgeable	260	cvcv	1 7 1 7	AXBZ	KITE	235.K.C 235.I.V 235.T.C 235.E.V	2.0 1.5 1.75 0.8	kite	0	1475	k i t e	?
6593	Nukuria_1212	Nukeria	to know, be knowledgeable	nuku1259	iloa	1410	1212	20	nur	Davletshin-1212-2015	(s.)	13	False	abvd-abvd-1212-25	iloa	i l o a	290915		13---to know, be knowledgeable	315	vcvv	7 5 7 7	XBYZ	ILUA	1212.I.V 1212.L.C 1212.U.V 1212.A.V	1.5 1.75 1.3 0.8	iloa	0	1474	- - i l o - a	?
6887	Samoan_118	Samoan	to know, be knowledgeable	samo1305	ilo-a	1410	118	20	smo	Blust-118-2005		13	False	abvd-abvd-118-24	ilo-a	i l o a	6901		13---to know, be knowledgeable	315	vcv+v	7 5 7 7	XBYZ	ILUA	118.I.V 118.L.C 118.U.V 118.A.V	1.5 1.75 1.3 0.8	iloa	0	1474	- - i l o - a	?
7151	RennellBellona_206	Rennellese	to know, be knowledgeable	renn1242	maatino	1410	206	20	mnv	POLLEX	Realise, know, perceive (Ebt)	17	False	abvd-abvd-206-21	maatino	m aː + t i n o	88391		17---to know, be knowledgeable	429	cvcvcv	4 7 9 1 7 4 7	AX_AXBZ	MA_TINU	206.M.C 206.A.V 206._._ 206.T.C 206.I.V 206.N.C 206.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	maː+tino	0	1476 1479	m aː ◦ t i n o	? ?
7402	Tuvalu_753	Nanumea	to know, be knowledgeable	tuva1244	iloa	1410	753	20	tvl	29903		13	False	abvd-abvd-753-29	iloa	i l o a	192056		13---to know, be knowledgeable	315	vcvv	7 5 7 7	XBYZ	ILUA	753.I.V 753.L.C 753.U.V 753.A.V	1.5 1.75 1.3 0.8	iloa	0	1474	- - i l o - a	?
7632	Anuta_253	Anuta	to know, be knowledgeable	anut1237	poto	1410	253	20	aud	POLLEX	Wise, expert (Fbg)	15	False	abvd-abvd-253-24	poto	p o t o	88427		15---to know, be knowledgeable	380	cvcv	1 7 1 7	AXBZ	PUTU	253.P.C 253.U.V 253.T.C 253.U.V	2.0 1.5 1.75 0.8	poto	0	1477	p o t o	?
7633	Anuta_253	Anuta	to know, be knowledgeable	anut1237	iroa	1410	253	20	aud	POLLEX	Know, understand (Fbg)	13	False	abvd-abvd-253-23	iroa	i r o a	88426		13---to know, be knowledgeable	315	vcvv	7 5 7 7	XBYZ	IRUA	253.I.V 253.R.C 253.U.V 253.A.V	1.5 1.75 1.3 0.8	iroa	0	1474	- - i r o - a	?
209	VaeakauTaumako_375	Vaeakau-Taumako	to laugh	pile1238	kata	1355	375	33	piv	Hovdhaugen-375-2009		7	False	abvd-abvd-375-41	kata	k a t a	89441		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	375.K.C 375.A.V 375.T.C 375.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
468	Wallisian_258	Uvea, East	to laugh	wall1257	kata	1355	258	33	wls	POLLEX	Laugh	7	False	abvd-abvd-258-47	kata	k a t a	11682		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	258.K.C 258.A.V 258.T.C 258.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
683	Polynesian_658	Proto-Polynesian	to laugh	poly1242	*kata	1355	658	33		PawleyOC	PPn shows a replacement innovation.	7	False	abvd-abvd-658-35	*kata	k a t a	169718		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	658.K.C 658.A.V 658.T.C 658.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
911	Maori_85	Maori	to laugh	maor1246	kata	1355	85	33	mri	Biggs-85-2005		7	False	abvd-abvd-85-35	kata	k a t a	11509		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	85.K.C 85.A.V 85.T.C 85.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
1122	Kapingamarangi_217	Kapingamarangi	to laugh	kapi1249	katakata	1355	217	33	kpg	POLLEX		7	False	abvd-abvd-217-48	katakata	k a t a + k a t a	168017		7---to laugh	1234	cvcvcvcv	1 7 1 7 9 1 7 1 7	AXBZ_AXBZ	KATA_KATA	217.K.C 217.A.V 217.T.C 217.A.V 217._._ 217.K.C 217.A.V 217.T.C 217.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	kata+kata	0	1489 1490	k a t a ◦ k a t a	? ?
1361	Tahitian_173	Tahitian (Modern)	to laugh	tahi1242	'ata	1355	173	33	tah	Clark-173-2005		7	False	abvd-abvd-173-39	'ata	ʔ a t a	11597		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	HATA	173.H.C 173.A.V 173.T.C 173.A.V	2.0 1.5 1.75 0.8	ʔata	0	1489	ʔ a t a	?
1556	Emae_1030	Emae (Makatea)	to laugh	emae1237	kata	1355	1030	33	mmw	52375		7	False	abvd-abvd-1030-33	kata	k a t a	272521		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	1030.K.C 1030.A.V 1030.T.C 1030.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
1805	Rapanui_264	Rapanui (Easter Island)	to laugh	rapa1244	kata	1355	264	33	rap	POLLEX	Laugh, smile (Fts)	7	False	abvd-abvd-264-55	kata	k a t a	11688		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	264.K.C 264.A.V 264.T.C 264.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
2071	Mangareva_239	Mangareva	to laugh	mang1401	kata	1355	239	33	mrv	POLLEX		7	False	abvd-abvd-239-55	kata	k a t a	321457	kata	7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	239.K.C 239.A.V 239.T.C 239.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
2294	Luangiua_238	Luangiua	to laugh	onto1237	àka	1355	238	33	ojv	POLLEX	Laugh	7	False	abvd-abvd-238-37	àka	ʔ a k a	11662		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	HAKA	238.H.C 238.A.V 238.K.C 238.A.V	2.0 1.5 1.75 0.8	ʔaka	1	1489	ʔ a k a	?
2517	TongaTongaIslands_136	Tongan	to laugh	tong1325	kata	1355	136	33	ton	117207		7	False	abvd-abvd-136-35	kata	k a t a	11560		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	136.K.C 136.A.V 136.T.C 136.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
2766	RakahangaManihiki_589	Manihiki	to laugh	raka1237	kata	1355	589	33	rkh	Clark-589-2008		7	False	abvd-abvd-589-65	kata	k a t a	153250		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	589.K.C 589.A.V 589.T.C 589.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
3034	Tikopia_155	Tikopia	to laugh	tiko1237	kata	1355	155	33	tkp	POLLEX	Laugh (Fth)	7	False	abvd-abvd-155-42	kata	k a t a	11579		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	155.K.C 155.A.V 155.T.C 155.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
3256	Sikaiana_243	Sikaiana	to laugh	sika1261	kata	1355	243	33	sky	POLLEX	Laugh	7	False	abvd-abvd-243-41	kata	k a t a	11667		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	243.K.C 243.A.V 243.T.C 243.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
3544	NorthMarquesan_38	Marquesan	to laugh	nort2845	àta	1355	38	33	mrq	POLLEX	Laugh	7	False	abvd-abvd-38-48	àta	ʔ a t a	88780	kata	7---to laugh	1234	cvcv	1 7 1 7	AXBZ	HATA	38.H.C 38.A.V 38.T.C 38.A.V	2.0 1.5 1.75 0.8	ʔata	0	1489	ʔ a t a	?
3839	EastFutuna_210	Futuna, East	to laugh	east2447	kata	1355	210	33	fud	POLLEX	Laugh	7	False	abvd-abvd-210-51	kata	k a t a	11634		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	210.K.C 210.A.V 210.T.C 210.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
4149	Pukapuka_152	Pukapuka	to laugh	puka1242	kākata	1355	152	33	pkp	Salisbury-152-2005	k?kata = (pl)	7	False	abvd-abvd-152-62	kākata	k aː + k a t a	73021	kata	7---to laugh	1234	cvcvcv	1 7 9 1 7 1 7	AX_AXBZ	KA_KATA	152.K.C 152.A.V 152._._ 152.K.C 152.A.V 152.T.C 152.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	kaː+kata	0	1490 1489	k aː - - ◦ k a t a	? ?
4355	Mele-Fila_1163	Fila	to laugh	mele1250	kata	1355	1163	33	mxe	52375		7	False	abvd-abvd-1163-33	kata	k a t a	272531		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	1163.K.C 1163.A.V 1163.T.C 1163.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
4556	Austral_1213	Ra'ivavae	to laugh	aust1304	ʔata	1355	1213	33	aut	Tamaititahio-1213-2015		7	False	abvd-abvd-1213-32	ʔata	ʔ a t a	291183		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	HATA	1213.H.C 1213.A.V 1213.T.C 1213.A.V	2.0 1.5 1.75 0.8	ʔata	0	1489	ʔ a t a	?
4805	Tuamotuan_246	Tuamotu	to laugh	tuam1242	kata	1355	246	33	pmt	POLLEX	Laugh	7	False	abvd-abvd-246-46	kata	k a t a	11670		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	246.K.C 246.A.V 246.T.C 246.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
5055	Niuean_247	Niue	to laugh	niue1239	kata	1355	247	33	niu	POLLEX	Laugh	7	False	abvd-abvd-247-46	kata	k a t a	11671		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	247.K.C 247.A.V 247.T.C 247.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
5315	Austral_128	Rurutuan	to laugh	aust1304	ata	1355	128	33	aut	Meyer-128-2005		7	False	abvd-abvd-128-45	ata	a t a	11552		7---to laugh	1234	vcv	7 1 7	XBZ	ATA	128.A.V 128.T.C 128.A.V	1.5 1.75 0.8	ata	0	1489	- a t a	?
5569	FutunaAniwa_156	Futuna-Aniwa	to laugh	futu1245	kata	1355	156	33	fut	POLLEX		7	False	abvd-abvd-156-46	kata	k a t a	11580		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	156.K.C 156.A.V 156.T.C 156.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
5807	Hawaiian_52	Hawaiian	to laugh	hawa1245	'aka	1355	52	33	haw	71458		7	False	abvd-abvd-52-36	'aka	ʔ a k a	11476		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	HAKA	52.H.C 52.A.V 52.K.C 52.A.V	2.0 1.5 1.75 0.8	ʔaka	0	1489	ʔ a k a	?
6106	Rarotongan_58	Rarotongan	to laugh	raro1241	kata	1355	58	33	rar	POLLEX	Laugh	7	False	abvd-abvd-58-48	kata	k a t a	11482		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	58.K.C 58.A.V 58.T.C 58.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
6322	Penrhyn_235	Penrhyn	to laugh	penr1237	kata	1355	235	33	pnh	POLLEX	Laugh	7	False	abvd-abvd-235-34	kata	k a t a	11659		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	235.K.C 235.A.V 235.T.C 235.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
6580	Nukuria_1212	Nukeria	to laugh	nuku1259	piha	1355	1212	33	nur	Davletshin-1212-2015	(s.)		False	abvd-abvd-1212-40	piha	p i h a	290923		6580---to laugh	1166	cvcv	1 7 3 7	AXBZ	PIHA	1212.P.C 1212.I.V 1212.H.C 1212.A.V	2.0 1.5 1.75 0.8	piha	0	1491	p i h a	?
6871	Samoan_118	Samoan	to laugh	samo1305	ʔata	1355	118	33	smo	Blust-118-2005		7	False	abvd-abvd-118-40	ʔata	ʔ a t a	11542		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	HATA	118.H.C 118.A.V 118.T.C 118.A.V	2.0 1.5 1.75 0.8	ʔata	0	1489	ʔ a t a	?
7134	RennellBellona_206	Rennellese	to laugh	renn1242	kata	1355	206	33	mnv	POLLEX	Laugh v, ridicule, deride (Ebt)	7	False	abvd-abvd-206-40	kata	k a t a	11630		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	206.K.C 206.A.V 206.T.C 206.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
7382	Tuvalu_753	Nanumea	to laugh	tuva1244	kata	1355	753	33	tvl	29903		7	False	abvd-abvd-753-50	kata	k a t a	192069		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	753.K.C 753.A.V 753.T.C 753.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
7618	Anuta_253	Anuta	to laugh	anut1237	kata	1355	253	33	aud	POLLEX	Laugh	7	False	abvd-abvd-253-39	kata	k a t a	11677		7---to laugh	1234	cvcv	1 7 1 7	AXBZ	KATA	253.K.C 253.A.V 253.T.C 253.A.V	2.0 1.5 1.75 0.8	kata	0	1489	k a t a	?
189	VaeakauTaumako_375	Vaeakau-Taumako	to lie down	pile1238	takoto	215	375	49	piv	Hovdhaugen-375-2009		7	False	abvd-abvd-375-63	takoto	t a + k o t o	89455		7---to lie down	1235	cvcvcv	1 7 9 1 7 1 7	AX_AXBZ	TA_KUTU	375.T.C 375.A.V 375._._ 375.K.C 375.U.V 375.T.C 375.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ta+koto	0	1492 1493	t a ◦ k - - o t o	? ?
445	Wallisian_258	Uvea, East	to lie down	wall1257	takoto	215	258	49	wls	POLLEX	(on side)	7	False	abvd-abvd-258-74	takoto	t a + k o t o	167997		7---to lie down	1235	cvcvcv	1 7 9 1 7 1 7	AX_AXBZ	TA_KUTU	258.T.C 258.A.V 258._._ 258.K.C 258.U.V 258.T.C 258.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ta+koto	0	1492 1493	t a ◦ k - - o t o	? ?
666	Polynesian_658	Proto-Polynesian	to lie down	poly1242	*takoto	215	658	49		PawleyOC		7	False	abvd-abvd-658-53	*takoto	t a + k o t o	169733		7---to lie down	1235	cvcvcv	1 7 9 1 7 1 7	AX_AXBZ	TA_KUTU	658.T.C 658.A.V 658._._ 658.K.C 658.U.V 658.T.C 658.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ta+koto	0	1492 1493	t a ◦ k - - o t o	? ?
895	Maori_85	Maori	to lie down	maor1246	takoto	215	85	49	mri	Biggs-85-2005		7	False	abvd-abvd-85-51	takoto	t a + k o t o	17221		7---to lie down	1235	cvcvcv	1 7 9 1 7 1 7	AX_AXBZ	TA_KUTU	85.T.C 85.A.V 85._._ 85.K.C 85.U.V 85.T.C 85.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ta+koto	0	1492 1493	t a ◦ k - - o t o	? ?
1104	Kapingamarangi_217	Kapingamarangi	to lie down	kapi1249	moe	215	217	49	kpg	POLLEX	Lie down	6	False	abvd-abvd-217-70	moe	m o e	17353		6---to lie down	1105	cvv	4 7 7	AXZ	MUE	217.M.C 217.U.V 217.E.V	2.0 1.5 0.8	moe	0	1494	m o e	?
1344	Tahitian_173	Tahitian (Modern)	to lie down	tahi1242	ta'oto	215	173	49	tah	Clark-173-2005		7	False	abvd-abvd-173-56	ta'oto	t a + ʔ o t o	17309		7---to lie down	1235	cvcvcv	1 7 9 1 7 1 7	AX_AXBZ	TA_HUTU	173.T.C 173.A.V 173._._ 173.H.C 173.U.V 173.T.C 173.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ta+ʔoto	0	1492 1493	t a ◦ - - ʔ o t o	? ?
1540	Emae_1030	Emae (Makatea)	to lie down	emae1237	moe	215	1030	49	mmw	52375		6	False	abvd-abvd-1030-49	moe	m o e	275194		6---to lie down	1105	cvv	4 7 7	AXZ	MUE	1030.M.C 1030.U.V 1030.E.V	2.0 1.5 0.8	moe	0	1494	m o e	?
1789	Rapanui_264	Rapanui (Easter Island)	to lie down	rapa1244	moe	215	264	49	rap	POLLEX		6	False	abvd-abvd-264-75	moe	m o e	133557		6---to lie down	1105	cvv	4 7 7	AXZ	MUE	264.M.C 264.U.V 264.E.V	2.0 1.5 0.8	moe	1	1494	m o e	?
2051	Mangareva_239	Mangareva	to lie down	mang1401	'akaearanga	215	239	49	mrv	POLLEX			False	abvd-abvd-239-86	'akaearanga	ʔ a k a + e a + r a ŋ a	321475		2051---to lie down	553	cvcvvvcvcv	1 7 1 7 9 7 7 9 5 7 4 7	AXBZ_XZ_AXBZ	HAKA_EA_RANA	239.H.C 239.A.V 239.K.C 239.A.V 239._._ 239.E.V 239.A.V 239._._ 239.R.C 239.A.V 239.N.C 239.A.V	2.0 1.5 1.75 0.8 0.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	ʔaka+ea+raŋa	0	1496 1502 1495	ʔ a k a ◦ e a ◦ r a ŋ a	? ? ?
2278	Luangiua_238	Luangiua	to lie down	onto1237	ka'oko	215	238	49	ojv	POLLEX	Pollex 06: Ka`oko. :Remain (things), leave, lie down (?)(Smd).	7	False	abvd-abvd-238-54	ka'oko	k a ʔ o k o	90512		7---to lie down	1235	cvcvcv	1 7 1 7 1 7	AXBYBZ	KAHUKU	238.K.C 238.A.V 238.H.C 238.U.V 238.K.C 238.U.V	2.0 1.5 1.75 1.3 1.75 0.8	kaʔoko	0	1493	k a ʔ o k o	?
2499	TongaTongaIslands_136	Tongan	to lie down	tong1325	tokoto	215	136	49	ton	117207		7	False	abvd-abvd-136-53	tokoto	t o + k o t o	17272		7---to lie down	1235	cvcvcv	1 7 9 1 7 1 7	AX_AXBZ	TU_KUTU	136.T.C 136.U.V 136._._ 136.K.C 136.U.V 136.T.C 136.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	to+koto	0	1492 1493	t o ◦ k - - o t o	? ?
2744	RakahangaManihiki_589	Manihiki	to lie down	raka1237	takato	215	589	49	rkh	Clark-589-2008	to lie on side	7	False	abvd-abvd-589-92	takato	t a + k a t o	153486		7---to lie down	1235	cvcvcv	1 7 9 1 7 1 7	AX_AXBZ	TA_KATU	589.T.C 589.A.V 589._._ 589.K.C 589.A.V 589.T.C 589.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ta+kato	0	1492 1493	t a ◦ k - - a t o	? ?
2745	RakahangaManihiki_589	Manihiki	to lie down	raka1237	roharoha	215	589	49	rkh	Clark-589-2008	lie spread out	81	False	abvd-abvd-589-91	roharoha	r o h a + r o h a	153485		81---to lie down	1347	cvcvcvcv	5 7 3 7 9 5 7 3 7	AXBZ_AXBZ	RUHA_RUHA	589.R.C 589.U.V 589.H.C 589.A.V 589._._ 589.R.C 589.U.V 589.H.C 589.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	roha+roha	0	1495 1500	r o h a ◦ r o h a	? ?
3014	Tikopia_155	Tikopia	to lie down	tiko1237	moe	215	155	49	tkp	POLLEX	Lie down, sleep, die (Fth)	6	False	abvd-abvd-155-63	moe	m o e	17291		6---to lie down	1105	cvv	4 7 7	AXZ	MUE	155.M.C 155.U.V 155.E.V	2.0 1.5 0.8	moe	0	1494	m o e	?
3240	Sikaiana_243	Sikaiana	to lie down	sika1261	moe	215	243	49	sky	POLLEX	lie down	6	False	abvd-abvd-243-57	moe	m o e	145945		6---to lie down	1105	cvv	4 7 7	AXZ	MUE	243.M.C 243.U.V 243.E.V	2.0 1.5 0.8	moe	0	1494	m o e	?
3525	NorthMarquesan_38	Marquesan	to lie down	nort2845	moe	215	38	49	mrq	POLLEX	Lie down	6	False	abvd-abvd-38-76	moe	m o e	17174		6---to lie down	1105	cvv	4 7 7	AXZ	MUE	38.M.C 38.U.V 38.E.V	2.0 1.5 0.8	moe	0	1494	m o e	?
3812	EastFutuna_210	Futuna, East	to lie down	east2447	moe	215	210	49	fud	POLLEX	Lie down, sleep (Bgs)	6	False	abvd-abvd-210-80	moe	m o e	17346		6---to lie down	1105	cvv	4 7 7	AXZ	MUE	210.M.C 210.U.V 210.E.V	2.0 1.5 0.8	moe	0	1494	m o e	?
4126	Pukapuka_152	Pukapuka	to lie down	puka1242	moe ki lalo	215	152	49	pkp	Salisbury-152-2005		6	False	abvd-abvd-152-94	moe ki lalo	m o e _ k i _ l a l o	90749		6---to lie down	1105	cvv_cv_cvcv	4 7 7 9 1 7 9 5 7 5 7	AXZ_AX_AXBZ	MUE_KI_LALU	152.M.C 152.U.V 152.E.V 152._._ 152.K.C 152.I.V 152._._ 152.L.C 152.A.V 152.L.C 152.U.V	2.0 1.5 0.8 0.0 2.0 1.5 0.0 2.0 1.5 1.75 0.8	moe_ki_lalo	0	1494 1497 1499	m o e ◦ k i ◦ l a l o	? ? ?
4127	Pukapuka_152	Pukapuka	to lie down	puka1242	takoto	215	152	49	pkp	Salisbury-152-2005		7	False	abvd-abvd-152-93	takoto	t a + k o t o	90748		7---to lie down	1235	cvcvcv	1 7 9 1 7 1 7	AX_AXBZ	TA_KUTU	152.T.C 152.A.V 152._._ 152.K.C 152.U.V 152.T.C 152.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	ta+koto	0	1492 1493	t a ◦ k - - o t o	? ?
4341	Mele-Fila_1163	Fila	to lie down	mele1250	moe	215	1163	49	mxe	52375		6	False	abvd-abvd-1163-47	moe	m o e	275203		6---to lie down	1105	cvv	4 7 7	AXZ	MUE	1163.M.C 1163.U.V 1163.E.V	2.0 1.5 0.8	moe	0	1494	m o e	?
4541	Austral_1213	Ra'ivavae	to lie down	aust1304	tīGaha	215	1213	49	aut	Tamaititahio-1213-2015		82	False	abvd-abvd-1213-47	tīGaha	t iː + ɢ a h a	291198		82---to lie down	1350	cvcvcv	1 7 9 1 7 3 7	AX_AXBZ	TI_KAHA	1213.T.C 1213.I.V 1213._._ 1213.K.C 1213.A.V 1213.H.C 1213.A.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	tiː+ɢaha	0	1492 1495	t iː ◦ ɢ a h a	? ?
